Name,Synonyms,SMILES
6-(1-Hydroxyethyl)-2-pyridinecarboxamide,6-(1-hydroxyethyl)-2-pyridinecarboxamide|135450-39-4|SCHEMBL9298348|LAKSEHCPLDAEBK-UHFFFAOYSA-N|DTXSID501276986,CC(C1=NC(=CC=C1)C(=O)N)O
"2-(Difluoromethyl)-3,5-dihydroxypyridine","2-(Difluoromethyl)-3,5-dihydroxypyridine|1806766-35-7",C1=C(C=NC(=C1O)C(F)F)O
2-Amino-4-(difluoromethyl)nicotinonitrile,2-Amino-4-(difluoromethyl)nicotinonitrile|1804446-07-8,C1=CN=C(C(=C1C(F)F)C#N)N
"6-(2,2,2-Trifluoroethyl)nicotinonitrile","6-(2,2,2-Trifluoroethyl)nicotinonitrile|1379055-74-9",C1=CC(=NC=C1C#N)CC(F)(F)F
3-Chloro-2-methoxy-5-methylpyridin-4-ol,3-Chloro-2-methoxy-5-methylpyridin-4-ol|2685800-20-6|SCHEMBL23723621|CS-0310715,CC1=CNC(=C(C1=O)Cl)OC
Ethyl 2-hydroxy-4-methylnicotinate,"ETHYL 2-HYDROXY-4-METHYLNICOTINATE|SCHEMBL2113012|ethyl 4-methyl-2-oxo-1,2-dihydropyridine-3-carboxylate|SCHEMBL16386608|AKOS006329639|243860-78-8",CCOC(=O)C1=C(C=CNC1=O)C
6-(3-Aminopyrrolidin-1-yl)nicotinonitrile,6-(3-aminopyrrolidin-1-yl)nicotinonitrile|885102-40-9|6-(3-amino-1-pyrrolidinyl)-3-pyridyl cyanide|SCHEMBL950877|ADBUHUGHXMXOAU-UHFFFAOYSA-N|AKOS011346004|6-(3-Aminopyrrolidin-1-yl)-nicotinonitrile,C1CN(CC1N)C2=NC=C(C=C2)C#N
"2'-Chloro-3,4'-bipyridine","2'-Chloro-3,4'-bipyridine|171020-15-8|SCHEMBL11274525",C1=CC(=CN=C1)C2=CC(=NC=C2)Cl
5-Amino-6-(trifluoromethyl)nicotinonitrile,5-Amino-6-(trifluoromethyl)nicotinonitrile|1245913-13-6,C1=C(C=NC(=C1N)C(F)(F)F)C#N
3-(Methylamino)isonicotinamide,3-(Methylamino)isonicotinamide|1598137-63-3|SCHEMBL17723987,CNC1=C(C=CN=C1)C(=O)N
4-Amino-6-(trifluoromethyl)nicotinaldehyde,4-Amino-6-(trifluoromethyl)nicotinaldehyde|1289175-65-0,C1=C(C(=CN=C1C(F)(F)F)C=O)N
3-Fluoro-4-hydroxypyridine-2-carbonitrile,"3-fluoro-4-hydroxypyridine-2-carbonitrile|1807247-90-0|2-Pyridinecarbonitrile, 3-fluoro-4-hydroxy-|EN300-5267449|Z2311187268",C1=CNC(=C(C1=O)F)C#N
2-Formyl-6-hydroxyisonicotinic acid,2-FORMYL-6-HYDROXYISONICOTINIC ACID|1289061-93-3|AB79599,C1=C(C=C(NC1=O)C=O)C(=O)O
"2,3-Difluoropyridine-4-thiol","2,3-Difluoropyridine-4-thiol|1804885-65-1",C1=CNC(=C(C1=S)F)F
"5-(5-Amino-1H-pyrazol-3-yl)-1,2-dihydropyridin-2-one","5-(5-Amino-1H-pyrazol-3-yl)-1,2-dihydropyridin-2-one|1415484-43-3|SCHEMBL17608417|DB-185346|EN300-1148702|5-(5-Amino-1h-pyrazol-3-yl)-2(1h)-pyridinone",C1=CC(=O)NC=C1C2=CC(=NN2)N
2-Amino-3-methylpyridin-4-ol,2-Amino-3-methylpyridin-4-ol|1227602-70-1|EN300-204214,CC1=C(NC=CC1=O)N
6-Fluoro-4-(trifluoromethyl)nicotinaldehyde,6-Fluoro-4-(trifluoromethyl)nicotinaldehyde|1804387-06-1,C1=C(C(=CN=C1F)C=O)C(F)(F)F
6-Fluoro-4-(trifluoromethyl)nicotinonitrile,6-Fluoro-4-(trifluoromethyl)nicotinonitrile|1805633-80-0,C1=C(C(=CN=C1F)C#N)C(F)(F)F
3-Fluoro-5-nitropyridin-4-ol,3-Fluoro-5-nitropyridin-4-ol|1806294-57-4,C1=C(C(=O)C(=CN1)F)[N+](=O)[O-]
"3-(Methoxymethyl)-5-methyl-2,8,9-triazabicyclo(4.3.0)nona-2,4,6,9-tetraen-7-amine","66543-60-0|3-(Methoxymethyl)-5-methyl-2,8,9-triazabicyclo(4.3.0)nona-2,4,6,9-tetraen-7-amine|DTXSID60216726",CC1=CC(=NC2=NNC(=C12)N)COC
Mercaptonicotin-amide,"89640-64-2|mercaptonicotin-amide|NSC527177|SCHEMBL1326791|DTXSID70401727|NSC-527177|3-PYRIDINECARBOXAMIDE,4-MERCAPTO-|DS-014394",C1=CNC=C(C1=S)C(=O)N
"2-(1,3-Dioxolan-2-yl)-6-cyanopyridine","208111-02-8|2-(1,3-dioxolan-2-yl)-6-cyanopyridine|SCHEMBL6981757|DTXSID701256792|DB-345911|6-(1,3-Dioxolan-2-yl)-2-pyridinecarbonitrile",C1COC(O1)C2=CC=CC(=N2)C#N
5-[(Dimethylamino)methyl]-3-methoxy-2(1H)-pyridinone,174095-90-0|5-[(Dimethylamino)methyl]-3-methoxy-2(1H)-pyridinone|SCHEMBL215159,CN(C)CC1=CNC(=O)C(=C1)OC
6-(Carboxymethyl)-4-methyl-2-hydroxypyridine,"61053-94-9|6-(carboxymethyl)-4-methyl-2-hydroxypyridine|4-methyl-6-carboxymethylpyrid-2-one|AB81697|(6-HYDROXY-4-METHYLPYRIDIN-2-YL)ACETIC ACID|2-(4-Methyl-6-oxo-1,6-dihydropyridin-2-yl)acetic acid",CC1=CC(=O)NC(=C1)CC(=O)O
4-Chloro-1-(4-pyridinyl)-1-butanone,"39512-46-4|4-chloro-1-(4-pyridinyl)-1-butanone|1-Butanone, 4-chloro-1-(4-pyridinyl)-|3-chloropropyl-4-pyridylketone|SCHEMBL5410511|DUNPXWOFDQPIRH-UHFFFAOYSA-N|4-chloro-1-(4-pyridyl)butan-1-one|DB-195397",C1=CN=CC=C1C(=O)CCCCl
6-Hydroxypyridine-2-sulfonamide,6-hydroxypyridine-2-sulfonamide|1229741-79-0|SCHEMBL9867947|GS1212|EN300-37104510,C1=CC(=O)NC(=C1)S(=O)(=O)N
"4-Chloropyridine-2,3-diol","19365-20-9|SCHEMBL6130237|4-CHLOROPYRIDINE-2,3-DIOL|AKOS006358937|4-Chloro-3-hydroxypyridin-2(1H)-one|AB83983",C1=CNC(=O)C(=C1Cl)O
3-amino-6-propyl-2(1H)-Pyridinone,90197-13-0|SCHEMBL7311574|3-Amino-6-propyl-2-pyridinone|SCHEMBL11825959|CJEMPHFXOSVOCJ-UHFFFAOYSA-N|3-amino-6-propyl-2(1H)-Pyridinone|3-Amino-6-propyl-2-(1H)-pyridinone|DA-01309,CCCC1=CC=C(C(=O)N1)N
6-Amino-2-hydroxy-5-nitropyridine-3-carboxylic acid,138042-36-1|6-AMINO-2-HYDROXY-5-NITROPYRIDINE-3-CARBOXYLIC ACID|6-AMINO-2-HYDROXY-5-NITRONICOTINIC ACID|SCHEMBL6294843|AB65753,C1=C(C(=O)NC(=C1[N+](=O)[O-])N)C(=O)O
"Methyl 5-fluoro-2-oxo-1,2-dihydropyridine-4-carboxylate","1214351-07-1|methyl 5-fluoro-2-oxo-1,2-dihydropyridine-4-carboxylate|methyl 5-fluoro-2-hydroxyisonicotinate",COC(=O)C1=CC(=O)NC=C1F
"2',6'-Dimethyl-3,4'-bipyridine","131732-28-0|2',6'-Dimethyl-3,4'-bipyridine|SCHEMBL15984859",CC1=CC(=CC(=N1)C)C2=CN=CC=C2
"[3,4'-Bipyridine]-2'-carbaldehyde","1214336-28-3|[3,4'-Bipyridine]-2'-carbaldehyde|SCHEMBL17820892",C1=CC(=CN=C1)C2=CC(=NC=C2)C=O
5-Methyl-6-methylamino-nicotinonitrile,916343-31-2|5-methyl-6-(methylamino)nicotinonitrile|5-Methyl-6-methylamino-nicotinonitrile|SCHEMBL2951427|DQLCGWYGCBJTOX-UHFFFAOYSA-N|AKOS006378506|DB-196696|5-methyl-6-(methylamino)-3-Pyridinecarbonitrile,CC1=CC(=CN=C1NC)C#N
3-(4-pyridinyloxy)Benzonitrile,685533-74-8|3-(4-pyridinyloxy)Benzonitrile|SCHEMBL13603744|DTXSID301305703|DA-03612,C1=CC(=CC(=C1)OC2=CC=NC=C2)C#N
2-Amino-6-methoxymethyl-nicotinic acid methyl ester,"849805-26-1|SCHEMBL509290|2-Amino-6-methoxymethyl-nicotinic acid methyl ester|DDKQJIIOOPBFCO-UHFFFAOYSA-N|DTXSID901209404|3-Pyridinecarboxylic acid, 2-amino-6-(methoxymethyl)-, methyl ester|DB-122004|Methyl 2-amino-6-(methoxymethyl)-3-pyridinecarboxylate",COCC1=NC(=C(C=C1)C(=O)OC)N
5-Isopropylsulfanylpyridin-2-ol,5-Isopropylsulfanylpyridin-2-ol|18108-74-2|SCHEMBL2636873|MWZRYJMLDCZDHD-UHFFFAOYSA-N|DB-317734,CC(C)SC1=CNC(=O)C=C1
5-(1-Cyano-1-methylethyl)nicotinic acid,"878742-36-0|5-(1-cyano-1-methylethyl)nicotinic acid|SCHEMBL3942208|3-Pyridinecarboxylic acid, 5-(1-cyano-1-methylethyl)-|EX-A7814M|5-(2-Cyanopropan-2-yl)nicotinic acid|DB-340484",CC(C)(C#N)C1=CN=CC(=C1)C(=O)O
5-Chloro-6-hydroxypyridine-2-carbaldehyde,"1227573-37-6|5-Chloro-6-oxo-1,6-dihydropyridine-2-carbaldehyde|5-CHLORO-6-HYDROXYPYRIDINE-2-CARBALDEHYDE|AB70962",C1=C(NC(=O)C(=C1)Cl)C=O
5-Chloro-6-fluoropyridin-2-OL,1227596-11-3|5-Chloro-6-fluoropyridin-2(1H)-one|5-CHLORO-6-FLUOROPYRIDIN-2-OL|AB71143,C1=CC(=O)NC(=C1Cl)F
3-Chloro-2-hydroxy-4-methoxypyridine,1227580-75-7|3-CHLORO-2-HYDROXY-4-METHOXYPYRIDINE|DTXSID601294842|3-Chloro-4-methoxy-2(1H)-pyridinone|AB71172|3-CHLORO-4-METHOXYPYRIDIN-2-OL,COC1=C(C(=O)NC=C1)Cl
2-Fluoro-4-hydroxypyridine-6-acetic acid,"1393534-11-6|2-Fluoro-4-hydroxypyridine-6-acetic acid|DTXSID101269032|AB81405|2-Pyridineacetic acid, 6-fluoro-4-hydroxy-|2-(6-Fluoro-4-hydroxypyridin-2-yl)acetic acid|(6-FLUORO-4-HYDROXYPYRIDIN-2-YL)ACETIC ACID",C1=C(NC(=CC1=O)F)CC(=O)O
"3-(Aminomethyl)-4-methoxy-1,2-dihydropyridin-2-one","3-(AMINOMETHYL)-4-METHOXY-1,2-DIHYDROPYRIDIN-2-ONE|1503617-21-7|EN300-1590021",COC1=C(C(=O)NC=C1)CN
"5-Chloro-2,3-difluoro-4-pyridinol","54929-36-1|5-Chloro-2,3-difluoro-4-pyridinol|DTXSID401300613",C1=C(C(=O)C(=C(N1)F)F)Cl
"5-(4-Pyridinyl)-1,3,4-oxadiazole-2-methanol","865610-91-9|5-(4-Pyridinyl)-1,3,4-oxadiazole-2-methanol|DTXSID001262738|DB-139106",C1=CN=CC=C1C2=NN=C(O2)CO
"N-methoxy-N-methyl-2-oxo-1,2-dihydropyridine-4-carboxamide","N-methoxy-N-methyl-2-oxo-1,2-dihydropyridine-4-carboxamide|SCHEMBL15066548|HKZKTRVVBMLGDC-UHFFFAOYSA-N|AKOS026706118|1388826-14-9|F1903-0304|N-methoxy-N-methyl-2-oxo-1,2-dihydropyridine-4-carbox-amide",CN(C(=O)C1=CC(=O)NC=C1)OC
Methyl 5-methyl-6-(methylamino)nicotinate,1355179-47-3|Methyl5-methyl-6-(methylamino)nicotinate|Methyl 5-methyl-6-(methylamino)nicotinate|SCHEMBL19266144,CC1=CC(=CN=C1NC)C(=O)OC
Methyl 6-(2-hydroxypropan-2-YL)picolinate,1799836-56-8|METHYL 6-(2-HYDROXYPROPAN-2-YL)PICOLINATE|SCHEMBL16834606|DB-090986|METHYL6-(2-HYDROXYPROPAN-2-YL)PICOLINATE,CC(C)(C1=CC=CC(=N1)C(=O)OC)O
"3-Methyl-2-oxo-1,2-dihydropyridine-4-carbaldehyde","1227575-61-2|3-Methyl-2-oxo-1,2-dihydropyridine-4-carbaldehyde",CC1=C(C=CNC1=O)C=O
2-(5-Fluoro-2-hydroxypyridin-3-yl)acetic acid,"1227607-87-5|2-(5-Fluoro-2-oxo-1,2-dihydropyridin-3-yl)acetic acid|2-(5-fluoro-2-hydroxypyridin-3-yl)acetic acid|G14738",C1=C(C(=O)NC=C1F)CC(=O)O
Methyl2-amino-6-hydroxypyridine-3-carboxylate,2092473-63-5|methyl2-amino-6-hydroxypyridine-3-carboxylate|SCHEMBL22288456|AT27995|METHYL 2-AMINO-6-HYDROXYNICOTINATE,COC(=O)C1=C(NC(=O)C=C1)N
"N-hydroxy-6-oxo-1,6-dihydropyridine-3-carboxamidine","939999-67-4|N-hydroxy-6-oxo-1,6-dihydropyridine-3-carboxamidine|N'-hydroxy-6-oxo-1,6-dihydropyridine-3-carboximidamide|SCHEMBL1725912|SCHEMBL15505019|AKOS009346008|EN300-1291108",C1=CC(=O)NC=C1/C(=N/O)/N
6-(1-Aminoethyl)-3-pyridinol,6-(1-Aminoethyl)-3-pyridinol|1256833-89-2|SCHEMBL15022592|DTXSID701309088|AKOS017516198|DB-414220,CC(C1=NC=C(C=C1)O)N
6-Hydroxy-3-(trifluoromethyl)picolinonitrile,6-Hydroxy-3-(trifluoromethyl)picolinonitrile|1782479-96-2,C1=CC(=O)NC(=C1C(F)(F)F)C#N
6-Hydroxy-5-(trifluoromethyl)picolinonitrile,6-Hydroxy-5-(trifluoromethyl)picolinonitrile|SENSBTVJDKGJEZ-UHFFFAOYSA-N|1780943-93-2,C1=C(NC(=O)C(=C1)C(F)(F)F)C#N
5-Hydroxy-3-(trifluoromethyl)picolinonitrile,5-Hydroxy-3-(trifluoromethyl)picolinonitrile|FELJWLWQYOLTCR-UHFFFAOYSA-N|1806285-28-8,C1=C(C=NC(=C1C(F)(F)F)C#N)O
2-Ethoxy-3-fluoropyridin-4-ol,2-Ethoxy-3-fluoropyridin-4-ol|1934890-83-1,CCOC1=C(C(=O)C=CN1)F
5-(Tetrahydro-2H-pyran-4-yl)picolinaldehyde,5-(Tetrahydro-2H-pyran-4-yl)picolinaldehyde|2766303-00-6|SCHEMBL24323731|DB-413269|CS-0498239|5-(tetrahydro-2H-pyran-4-yl)-2-Pyridinecarboxaldehyde,C1COCCC1C2=CN=C(C=C2)C=O
1-(4-Dimethylaminopyridin-2-yl)propan-2-one,1-(4-dimethylaminopyridin-2-yl)propan-2-one|SCHEMBL7236014|ICMVUZWWUFHQMX-UHFFFAOYSA-N|289469-51-8|DB-215612,CC(=O)CC1=NC=CC(=C1)N(C)C
2-(1-Aminoethyl)nicotinonitrile,2-(1-Aminoethyl)nicotinonitrile|1533704-75-4|SCHEMBL26917374,CC(C1=C(C=CC=N1)C#N)N
2-Amino-6-(difluoromethoxy)isonicotinonitrile,2-Amino-6-(difluoromethoxy)isonicotinonitrile|1805562-96-2,C1=C(C=C(N=C1N)OC(F)F)C#N
3-Amino-5-(trifluoromethyl)isonicotinonitrile,3-Amino-5-(trifluoromethyl)isonicotinonitrile|1807075-73-5|H27246,C1=C(C(=C(C=N1)N)C#N)C(F)(F)F
3-(1-Methyl-1H-pyrazol-5-yl)picolinaldehyde,3-(1-Methyl-1H-pyrazol-5-yl)picolinaldehyde|2629318-55-2|SCHEMBL23087691|DB-423728|A1-41293|3-(1-methyl-1H-pyrazol-5-yl)-2-Pyridinecarboxaldehyde,CN1C(=CC=N1)C2=C(N=CC=C2)C=O
2-(Difluoromethyl)-6-hydroxy-4-methylpyridine,2-(Difluoromethyl)-6-hydroxy-4-methylpyridine|1027988-45-9,CC1=CC(=O)NC(=C1)C(F)F
6-Chloro-3-fluoro-4-methylpyridin-2(1H)-one,6-Chloro-3-fluoro-4-methylpyridin-2(1H)-one|1246654-72-7|AKOS015891709,CC1=C(C(=O)NC(=C1)Cl)F
"2,5-Difluoro-3,3'-bipyridine","2,5-Difluoro-3,3'-bipyridine|1214373-06-4",C1=CC(=CN=C1)C2=C(N=CC(=C2)F)F
"2,5-Difluoro-3,4'-bipyridine","2,5-Difluoro-3,4'-bipyridine|1214324-74-9",C1=CN=CC=C1C2=C(N=CC(=C2)F)F
4-(Chloromethyl)-6-fluoropyridin-2-OL,4-(CHLOROMETHYL)-6-FLUOROPYRIDIN-2-OL|1227502-03-5|AB71234,C1=C(C=C(NC1=O)F)CCl
"2,2'-Bipyridine-3-boronic acid","2,2'-Bipyridine-3-boronic acid|2225180-22-1|SCHEMBL57802|[2,2'-Bipyridin]-3-ylboronicacid|[2,2'-Bipyridin]-3-ylboronic acid|CS-34768",B(C1=C(N=CC=C1)C2=CC=CC=N2)(O)O
"3-Amino-1-(2,2-difluoroethyl)-1,4-dihydropyridin-4-one","3-AMINO-1-(2,2-DIFLUOROETHYL)-1,4-DIHYDROPYRIDIN-4-ONE|1554910-95-0|AKOS021311682|EN300-1109147",C1=CN(C=C(C1=O)N)CC(F)F
2-(Furan-3-yl)isonicotinaldehyde,2-(furan-3-yl)isonicotinaldehyde|SCHEMBL13388039|FOXYSBXTTOGNFP-UHFFFAOYSA-N|DB-181455|1403932-11-5,C1=CN=C(C=C1C=O)C2=COC=C2
4-(1-Hydroxyethyl)picolinonitrile,4-(1-Hydroxyethyl)picolinonitrile|1554454-22-6|SCHEMBL24780050,CC(C1=CC(=NC=C1)C#N)O
4-(Difluoromethoxy)picolinonitrile,4-(Difluoromethoxy)picolinonitrile|1206980-09-7,C1=CN=C(C=C1OC(F)F)C#N
2-(Difluoromethyl)-4-hydroxy-5-methoxypyridine,2-(Difluoromethyl)-4-hydroxy-5-methoxypyridine|WLBHDDWUXQGNFD-UHFFFAOYSA-N|1806052-52-7,COC1=CNC(=CC1=O)C(F)F
"3-Pyridinol,5-(1S,4S)-2,5-diazabicyclo[2.2.1]hept-2-yl-(9CI)","3-Pyridinol,5-(1S,4S)-2,5-diazabicyclo[2.2.1]hept-2-yl-(9CI)|286943-20-2|SCHEMBL5036675|DB-283206|3-Pyridinol, 5-(1R,4R)-2,5-diazabicyclo[2.2.1]hept-2-yl-",C1[C@@H]2CN[C@H]1CN2C3=CC(=CN=C3)O
"Thiazolo(3,2-a)pyridinium, 3,8-dihydroxy-, hydroxide, inner salt","Thiazolo(3,2-a)pyridinium, 3,8-dihydroxy-, hydroxide, inner salt|35143-55-6|DTXSID60188636",C1=CC(=C2[N+](=C1)C(=CS2)O)[O-]
2-((Methylamino)methyl)isonicotinonitrile,2-((METHYLAMINO)METHYL)ISONICOTINONITRILE|1211521-02-6|SCHEMBL25087065|AT40717|DB-392235|2-[(Methylamino)methyl]-4-pyridinecarbonitrile,CNCC1=NC=CC(=C1)C#N
2-Amino-3-fluoropyridine-4-thiol,2-Amino-3-fluoropyridine-4-thiol|2460752-77-4,C1=CNC(=C(C1=S)F)N
5-(Trifluoromethoxy)nicotinonitrile,5-(Trifluoromethoxy)nicotinonitrile|1361849-18-4,C1=C(C=NC=C1OC(F)(F)F)C#N
2-(2-Pyridinyl)hydrazinecarboxamide,"2-(2-pyridinyl)hydrazinecarboxamide|(2-pyridylamino)urea|VH8SXA2T6K|1-(2-Pyridyl)semicarbazide|2-pyridinylhydrazinecarboxamide|SCHEMBL10383050|2-pyridinyl- hydrazinecarboxamide|2-pyridinyl-hydrazine carboxamide|APOYQJOPORRGDX-UHFFFAOYSA-N|Hydrazinecarboxamide, 2-(2-pyridinyl)-|80714-38-1",C1=CC=NC(=C1)NNC(=O)N
5-(3-Hydroxypropoxy)picolinic acid,5-(3-Hydroxypropoxy)picolinic acid|SCHEMBL20423660|DB-426924|A1-60318|1550489-99-0,C1=CC(=NC=C1OCCCO)C(=O)O
"5-Chloro-6-oxo-1,6-dihydropyridine-2-carboxamide","5-chloro-6-oxo-1,6-dihydropyridine-2-carboxamide|1849591-65-6|SCHEMBL17362824|WRYBBJGCJLDTDI-UHFFFAOYSA-N|DB-155048|5-Chloro-1,6-dihydro-6-oxo-2-pyridinecarboxamide",C1=C(C(=O)NC(=C1)C(=O)N)Cl
"[3,3'-Bipyridine]-2,6-diamine","[3,3'-Bipyridine]-2,6-diamine|SCHEMBL20449081|A1-62126|2369614-33-3",C1=CC(=CN=C1)C2=C(N=C(C=C2)N)N
2-Amino-3-methoxypyridine-4-thiol,2-Amino-3-methoxypyridine-4-thiol|SCHEMBL21855909|2415987-93-6,COC1=C(NC=CC1=S)N
"[2,2'-Bipyridin]-4-ylmethanamine","[2,2'-Bipyridin]-4-ylmethanamine|482324-98-1|SCHEMBL7036361",C1=CC=NC(=C1)C2=NC=CC(=C2)CN
"3-(Hydroxymethyl)-4,6-dimethylpyridin-2(1H)-one","3-(Hydroxymethyl)-4,6-dimethylpyridin-2(1H)-one|856955-25-4|starbld0035869|SCHEMBL10749671|SCHEMBL25880186|3-(hydroxymethyl)-4,6-dimethyl-1,2-dihydropyridin-2-one",CC1=CC(=C(C(=O)N1)CO)C
"6-methoxy-N2-(2-methoxyethyl)-2,3-pyridinediamine","6-methoxy-N2-(2-methoxyethyl)-2,3-pyridinediamine|145441-19-6|SCHEMBL198171|DTXSID501234348|AKOS017532261|DB-129517",COCCNC1=C(C=CC(=N1)OC)N
N-(4-Hydroxypyridin-3-YL)methanesulfonamide,N-(4-HYDROXYPYRIDIN-3-YL)METHANESULFONAMIDE|1243441-95-3|SCHEMBL19788231|MB36407,CS(=O)(=O)NC1=CNC=CC1=O
2-(Difluoromethyl)-6-hydroxypyridine-3-carboxamide,2-(Difluoromethyl)-6-hydroxypyridine-3-carboxamide|1805313-01-2,C1=CC(=O)NC(=C1C(=O)N)C(F)F
3-Chloro-2-methoxypyridine-4-thiol,3-Chloro-2-methoxypyridine-4-thiol|SCHEMBL18328238|2055759-64-1,COC1=C(C(=S)C=CN1)Cl
((6-Aminopyridin-2-yl)imino)dimethyl-l6-sulfanone,((6-Aminopyridin-2-yl)imino)dimethyl-l6-sulfanone|2166947-12-0|starbld0002853|SCHEMBL22488944,CS(=NC1=CC=CC(=N1)N)(=O)C
4-(3-Pyridinyl)-3-buten-1-amine,4-(3-Pyridinyl)-3-buten-1-amine|66417-77-4|DTXSID501303365|AKOS017397549,C1=CC(=CN=C1)C=CCCN
"Thiazolo(3,2-a)pyridinium, 3,8-dihydroxy-2-methyl-, hydroxide, inner salt","Thiazolo(3,2-a)pyridinium, 3,8-dihydroxy-2-methyl-, hydroxide, inner salt|35191-20-9|DTXSID90188684",CC1=C([N+]2=CC=CC(=C2S1)[O-])O
5-Acetyl-3-nitropyridin-2(1h)-one,5-Acetyl-3-nitropyridin-2(1h)-one|1823732-11-1,CC(=O)C1=CNC(=O)C(=C1)[N+](=O)[O-]
"[3,4'-Bipyridine]-3'-carbaldehyde","[3,4'-Bipyridine]-3'-carbaldehyde|1487222-59-2|SCHEMBL14840485",C1=CC(=CN=C1)C2=C(C=NC=C2)C=O
Methyl 2-(methoxymethyl)isonicotinate,methyl 2-(methoxymethyl)isonicotinate|SCHEMBL17820293|UEEPSWJVTFMJEZ-UHFFFAOYSA-N|148258-24-6,COCC1=NC=CC(=C1)C(=O)OC
"Methyl 3-(2-oxo-1,2-dihydropyridin-4-yl)propanoate","methyl 3-(2-oxo-1,2-dihydropyridin-4-yl)propanoate|119836-29-2|SCHEMBL22230129",COC(=O)CCC1=CC(=O)NC=C1
1-Methyl-4-(4-pyridyl)-2-pyridone,"1-methyl-4-(4-pyridyl)-2-pyridone|35022-70-9|1-Methyl[4,4'-bipyridin]-2(1H)-one|AKOS000279507",CN1C=CC(=CC1=O)C2=CC=NC=C2
(S)-5-(1-Aminoethyl)nicotinaldehyde,(S)-5-(1-Aminoethyl)nicotinaldehyde|1259915-80-4|SCHEMBL2560706,C[C@@H](C1=CN=CC(=C1)C=O)N
(S)-6-(1-Aminoethyl)picolinaldehyde,(S)-6-(1-Aminoethyl)picolinaldehyde|SCHEMBL15331800|1259566-62-5,C[C@@H](C1=CC=CC(=N1)C=O)N
3-Ethyl-5-methylpyridin-2(1H)-one,3-Ethyl-5-methylpyridin-2(1H)-one|1803767-25-0|SCHEMBL15782179|SCHEMBL25795552,CCC1=CC(=CNC1=O)C
(R)-2-(1-Aminoethyl)nicotinonitrile,(R)-2-(1-Aminoethyl)nicotinonitrile|1344416-71-2|SCHEMBL26917372,C[C@H](C1=C(C=CC=N1)C#N)N
"6-Chloro-1',2',3',6'-tetrahydro-2,4'-bipyridine","6-chloro-1',2',3',6'-tetrahydro-2,4'-bipyridine|SCHEMBL3453255|209159-44-4|CS-0498952",C1CNCC=C1C2=NC(=CC=C2)Cl
3-(Aminomethyl)-4-methyl-6-propyl-2(1H)-pyridinone,3-(Aminomethyl)-4-methyl-6-propyl-2(1H)-pyridinone|1346575-99-2|SCHEMBL1695068|RUEXFLOOPCZLPC-UHFFFAOYSA-N|DTXSID101227232|DB-410235,CCCC1=CC(=C(C(=O)N1)CN)C
(2-Chloro-6-hydroxypyridin-4-YL)boronic acid,(2-CHLORO-6-HYDROXYPYRIDIN-4-YL)BORONIC ACID|AB71208|CS-29632|2256747-67-6,B(C1=CC(=O)NC(=C1)Cl)(O)O
"6-Methoxy-1',2',3',6'-tetrahydro-2,4'-bipyridine","6-Methoxy-1',2',3',6'-tetrahydro-2,4'-bipyridine|1462469-78-8|SCHEMBL16434801|CS-0499033",COC1=CC=CC(=N1)C2=CCNCC2
3-(aminomethyl)-4-chloro-6-methylpyridin-2(1H)-one,3-(aminomethyl)-4-chloro-6-methylpyridin-2(1H)-one|SCHEMBL16493428|URGSYJIIIWEHOF-UHFFFAOYSA-N|1659365-86-2,CC1=CC(=C(C(=O)N1)CN)Cl
"5-Fluoro-[3,4'-bipyridin]-2-amine","5-Fluoro-[3,4'-bipyridin]-2-amine|1214346-75-4",C1=CN=CC=C1C2=C(N=CC(=C2)F)N
2-Hydroxy-5-nitropyridin-4(1H)-one,2-Hydroxy-5-nitropyridin-4(1H)-one|1027042-47-2|SCHEMBL1958991,C1=C(C(=CNC1=O)[N+](=O)[O-])O
"2,6-Dihydroxyisonicotinaldehyde","2,6-DIHYDROXYISONICOTINALDEHYDE|1289017-84-0|SCHEMBL13446666|AB79223",C1=C(C=C(NC1=O)O)C=O
3-Methyl-4-phenylpyridin-2(1H)-one,3-Methyl-4-phenylpyridin-2(1H)-one|1806337-60-9|SCHEMBL6535580,CC1=C(C=CNC1=O)C2=CC=CC=C2
2-Fluoro-6-nitropyridin-4-OL,2-FLUORO-6-NITROPYRIDIN-4-OL|1806577-65-0|AT33375,C1=C(NC(=CC1=O)F)[N+](=O)[O-]
"3-Methyl-2,4a(2)-bipyridine","106047-22-7|2,4'-Bipyridine, 3-methyl-|3-Methyl-2,4a(2)-bipyridine|SCHEMBL10094680|DTXSID301313372",CC1=C(N=CC=C1)C2=CC=NC=C2
4-Ethenyl-2(1H)-pyridinone,"395681-48-8|4-Ethenyl-2(1H)-pyridinone|SCHEMBL3882017|2(1H)-Pyridinone, 4-ethenyl-|DTXSID801311052|AKOS006377380|DB-280407",C=CC1=CC(=O)NC=C1
"1,2-Dihydro-2-thioxo-3-pyridinesulfonamide","56825-35-5|1,2-Dihydro-2-thioxo-3-pyridinesulfonamide|DTXSID401265053|DB-271803|3-PYRIDINESULFONAMIDE, 1,2-DIHYDRO-2-THIOXO-",C1=CNC(=S)C(=C1)S(=O)(=O)N
